# V2: REAL OSM addresses (house + street both real, region dropped)
# Total records: 10754
# Generated: 2026-09-15 19:27:53 UTC
# Format: COUNTRY | FULL_NAME | ADDRESS | PHONE | POSTAL_CODE | EMAIL
#
United Kingdom|Conor Wood|6 Upper York Street, Bristol, United Kingdom|07278471444|BS2 8QN|conor-wood8636@btinternet.com
United Kingdom|Jodie Sanders|442-450 Stapleton Road, Bristol, United Kingdom|07216099408|BS5 6NR|jodie_sanders4042@volny.cz
United Kingdom|Megan Barnes|26 Gladstone Street, Bristol, United Kingdom|07251658972|XJ4Y 3GP|megan-barnes8801@ymail.com
United Kingdom|Alan Taylor|80 Stokes Croft, Bristol, United Kingdom|07445361202|BS1 3QY|alan.taylor9511@hotmail.com
United Kingdom|Vanessa Gardner|41 Corn Street, Bristol, United Kingdom|07402363455|Y8 6FC|vanessa-gardner9408@seznam.cz
United Kingdom|Craig Morley|22 The Mall, Bristol, United Kingdom|07383453120|BS8 4DS|craig-morley1727@vp.pl
United Kingdom|Graham McDonald|30 Regent Street, Bristol, United Kingdom|07390513534|BS8 4HU|graham-mcdonald2021@icloud.com
United Kingdom|Frederick Stephens|57 Queen Square, Bristol, United Kingdom|07250034322|BS1 4LF|frederick-stephens2610@live.com
United Kingdom|Hollie Lamb|47 Upper Belgrave Road, Bristol, United Kingdom|07324356872|QH8T 4ML|hollie-lamb5824@centrum.cz
United Kingdom|Derek Barrett|48 Upper Belgrave Road, Bristol, United Kingdom|07334277066|P7K 7JB|derek-barrett5145@outlook.com
United Kingdom|Aaron Thompson|28 Victoria Square, Bristol, United Kingdom|07379939544|LH5N 4OW|aaron_thompson6629@yahoo.com
United Kingdom|Shane Reynolds|43 Royal Park, Bristol, United Kingdom|07213476251|BL6 0EP|shane_reynolds9860@hotmail.com
United Kingdom|Geraldine Wall|16 Narrow Quay, Bristol, United Kingdom|07345317276|BS1 4QA|geraldine-wall6656@live.com
United Kingdom|Alison Parkin|41 Triangle West, Bristol, United Kingdom|07203717002|BS8 1ER|alison-parkin8413@onet.pl
United Kingdom|Kate Andrews|40-44 Saint Paul's Road, Bristol, United Kingdom|07141132557|BS8 1LR|kate_andrews66@hotmail.de
United Kingdom|Jill McDonald|31 Saint Paul's Road, Bristol, United Kingdom|07135737734|BS8 1LX|jill-mcdonald1956@interia.pl
United Kingdom|Melissa Scott|1 Woodland Road, Bristol, United Kingdom|07281028451|BS8 1TB|melissa-scott1303@tiscali.it
United Kingdom|Conor Hilton|1 Dover Place, Bristol, United Kingdom|07357869400|JO9 8AX|conor_hilton4869@laposte.net
United Kingdom|Beth Gardner|31 Corn Street, Bristol, United Kingdom|07219773900|AA3 6XO|beth_gardner9117@outlook.es
United Kingdom|Ashleigh Jordan|Avon Breast Screening Tower Hill, Bristol, United Kingdom|07132824098|BS2 0JD|ashleigh-jordan6942@msn.com
United Kingdom|Dorothy Swift|59-61 Stokes Croft, Bristol, United Kingdom|07216456268|KL5 3DU|dorothy-swift5519@me.com
United Kingdom|Adam Holmes|1 North Street, Bristol, United Kingdom|07243691764|BS1 3PL|adam.holmes9077@home.pl
United Kingdom|Kim Howe|10 Riverside Business Park, Bristol, United Kingdom|07478761617|BS4 4ED|kim_howe2632@vp.pl
United Kingdom|Jill Yates|4 Rodney Place, Bristol, United Kingdom|07379841595|BS8 4HY|jill_yates9390@gmx.com
United Kingdom|Catherine Hart|10-12 Triangle South, Bristol, United Kingdom|07431441011|BS8 1EY|catherine.hart1336@proton.me
United Kingdom|Diane McLean|137a Whiteladies Road, Bristol, United Kingdom|07489424168|Z9 8FT|diane_mclean6589@live.com
United Kingdom|Aaron John|24 Oxford Street, Bristol, United Kingdom|07306198569|BS2 0QT|aaron.john2923@telefonica.net
United Kingdom|Brett Parkinson|3A St John's Road, Bristol, United Kingdom|07337476267|KU4 3KV|brett.parkinson6823@volny.cz
United Kingdom|Billy Jackson|105 Queen's Road, Bristol, United Kingdom|07376008441|BS8 1LN|billy_jackson7367@laposte.net
United Kingdom|Nicola Naylor|14 Backfields Lane, Bristol, United Kingdom|07328167946|BS2 8QW|nicola-naylor1651@free.fr
United Kingdom|Alison Carter|8B Park Street, Bristol, United Kingdom|07452762424|BS1 5HR|alison.carter2163@hotmail.com
United Kingdom|Janice Singh|12 Riverside Business Park, Bristol, United Kingdom|07333602994|BS4 4ED|janice_singh480@interia.pl
United Kingdom|Gail Webb|27 High Street, Bristol, United Kingdom|07402407541|H7 0RP|gail-webb985@gmx.de
United Kingdom|Robert Fisher|27a High Street, Bristol, United Kingdom|07216371946|U2 4IP|robert.fisher4752@yahoo.fr
United Kingdom|Harriet Mason|2 Belgrave Hill, Bristol, United Kingdom|07472346974|ZD3 3WN|harriet.mason854@seznam.cz
United Kingdom|Dominic Cooke|45,46 Upper Belgrave Road, Bristol, United Kingdom|07473836509|BS8 2XN|dominic_cooke9014@yahoo.es
United Kingdom|Mohamed Kelly|38 High Street, Bristol, United Kingdom|07270673797|R2 2AL|mohamed.kelly9513@wanadoo.es
United Kingdom|Caroline Warner|150 Whiteladies Road, Bristol, United Kingdom|07460271176|BS8 2XZ|caroline_warner940@libero.it
United Kingdom|Lucy Finch|23-28 Somerset Street, Bristol, United Kingdom|07234900345|M1 8ZN|lucy_finch3724@tiscali.it
United Kingdom|Mandy Alexander|138 York Road, Bristol, United Kingdom|07267744320|GP8 2IW|mandy_alexander3257@yahoo.es
United Kingdom|Alan King|140 York Road, Bristol, United Kingdom|07482593355|IN9 8JL|alan_king3705@gmail.com
United Kingdom|Amber Saunders|142 York Road, Bristol, United Kingdom|07480090438|CZ4 6KP|amber.saunders8140@tutanota.com
United Kingdom|Leah Rowe|144 York Road, Bristol, United Kingdom|07461828223|XU1 9SS|leah-rowe7506@gmx.net
United Kingdom|Carol Jackson|146 York Road, Bristol, United Kingdom|07481417565|P6S 8KA|carol_jackson9768@yahoo.de
United Kingdom|Lynne Palmer|148 York Road, Bristol, United Kingdom|07425857853|YD5Z 8YW|lynne-palmer7199@onet.pl
United Kingdom|Abdul Smart|150 York Road, Bristol, United Kingdom|07323607902|WQ9 1SD|abdul_smart2033@sky.com
United Kingdom|Yvonne Perry|5 Redcliff Hill, Bristol, United Kingdom|07394213187|BS1 6TB|yvonne-perry7331@free.fr
United Kingdom|Mohammad Coleman|91-93 Gloucester Road, Bristol, United Kingdom|07372255909|BS7 8AT|mohammad_coleman638@web.de
United Kingdom|Leslie Yates|22 Regent Street, Bristol, United Kingdom|07149141353|BS8 4HG|leslie-yates7934@tutanota.com
United Kingdom|Ellie Burgess|6 Ashley Road, Bristol, United Kingdom|07166048194|BS6 5NL|ellie-burgess1219@rocketmail.com
United Kingdom|Kyle Kelly|15 Waterloo Street, Bristol, United Kingdom|07192430378|BS8 4BT|kyle_kelly4495@outlook.de
United Kingdom|Lindsey Edwards|6 Quakers Friars, Bristol, United Kingdom|07149361097|BS1 3BU|lindsey_edwards5691@outlook.de
United Kingdom|Katherine Graham|27 Broadmead Gallery, Bristol, United Kingdom|07103747897|BS1 3XB|katherine_graham7373@msn.com
United Kingdom|Janice Holland|5 Broadmead Gallery, Bristol, United Kingdom|07298189948|BS1 3XB|janice_holland4417@proton.me
United Kingdom|Aaron Smith|25 Union Gallery, Bristol, United Kingdom|07442086042|BS1 3XD|aaron-smith4096@outlook.de
United Kingdom|Rosemary Rowley|12 Castle Gallery, Bristol, United Kingdom|07155903375|BS1 3XD|rosemary.rowley5826@web.de
United Kingdom|Richard Pollard|16 Castle Gallery, Bristol, United Kingdom|07311843951|BS1 3XE|richard_pollard1979@yahoo.it
United Kingdom|Kayleigh Freeman|33-41 Castle Gallery, Bristol, United Kingdom|07128942272|BS1 3XE|kayleigh-freeman9888@rocketmail.com
United Kingdom|Lynne Watson|9 Castle Gallery, Bristol, United Kingdom|07305121447|BS1 3XE|lynne.watson6458@sky.com
United Kingdom|Josh Campbell|11 St Augustine's Parade, Bristol, United Kingdom|07218292749|BS1 4UT|josh.campbell8113@t-online.de
United Kingdom|Charlene Lee|13-14 St Catherine's Place, Bristol, United Kingdom|07370602479|BS3 4HG|charlene.lee5737@wanadoo.fr
United Kingdom|Rosemary Hilton|8 Marsh Street, Bristol, United Kingdom|07472015677|EP2 0HQ|rosemary_hilton8084@wanadoo.fr
United Kingdom|Frances Skinner|425 Stapleton Road, Bristol, United Kingdom|07359829363|BS5 6NA|frances-skinner2573@gmx.de
United Kingdom|Kimberley Webb|35 Berkeley Square, Bristol, United Kingdom|07112550097|S6F 2AO|kimberley.webb4560@outlook.de
United Kingdom|Angela Wong|40 Berkeley Square, Bristol, United Kingdom|07364327854|Z2 4NB|angela_wong1726@proton.me
United Kingdom|Amelia Smart|1 Lower College Street, Bristol, United Kingdom|07322242827|RV7 8SD|amelia_smart6144@telefonica.net
United Kingdom|Stephen Adams|15 Lower College Street, Bristol, United Kingdom|07305884535|IJ4 7JM|stephen_adams9228@wp.pl
United Kingdom|Hollie Barber|42 Jamaica Street, Bristol, United Kingdom|07387332309|MP9 0RP|hollie_barber8524@yandex.ru
United Kingdom|Roger Lawson|44 Jamaica Street, Bristol, United Kingdom|07382362772|CT7 3FV|roger-lawson6328@yahoo.co.uk
United Kingdom|Marion Howe|46 Jamaica Street, Bristol, United Kingdom|07414393733|F1 0XP|marion.howe312@virgilio.it
United Kingdom|Paige Chan|27 Broad Street, Bristol, United Kingdom|07122942598|BS1 2HG|paige_chan1649@yandex.com
United Kingdom|Dawn Barker|75 Saint Thomas Street, Bristol, United Kingdom|07283101757|BS1 6JZ|dawn.barker2906@gmx.com
United Kingdom|Amy Rowley|40 The Grove, Bristol, United Kingdom|07476490981|BS1 4RB|amy.rowley7858@me.com
United Kingdom|Christopher Walker|173 Saint John's Lane, Bristol, United Kingdom|07149511362|BS3 5AG|christopher-walker7738@gmx.com
United Kingdom|Lynda Power|268 Wells Road, Bristol, United Kingdom|07457195155|BS4 2PN|lynda_power6671@outlook.com
United Kingdom|Jodie Donnelly|308 Wells Road, Bristol, United Kingdom|07140791025|BS4 2QG|jodie-donnelly9378@onet.pl
United Kingdom|Eleanor Kelly|32 George White Street, Bristol, United Kingdom|07388648705|BS1 3BF|eleanor.kelly2214@yahoo.com.au
United Kingdom|George Allen|1 Temple Way, Bristol, United Kingdom|07263578188|BS2 0BY|george.allen1014@hotmail.fr
United Kingdom|Timothy Bryant|10 Melvin Square, Bristol, United Kingdom|07341990442|BS4 1LZ|timothy_bryant2934@msn.com
United Kingdom|Jill Moss|176 Church Road, Bristol, United Kingdom|07414342398|BS5 9HX|jill_moss824@yahoo.com.au
United Kingdom|Nicola Brookes|268A Church Road, Bristol, United Kingdom|07423388773|GJ9 4JG|nicola.brookes124@gmail.com
United Kingdom|Arthur Sinclair|178 Church Road, Bristol, United Kingdom|07435180477|BS5 9HX|arthur.sinclair2127@t-online.de
United Kingdom|Russell Baxter|186 Avonvale Road, Bristol, United Kingdom|07343123635|BS5 9SX|russell.baxter7721@t-online.de
United Kingdom|Sarah Alexander|184 Avonvale Road, Bristol, United Kingdom|07331625099|BS5 9SX|sarah-alexander6276@yahoo.ca
United Kingdom|Lawrence Shah|182 Avonvale Road, Bristol, United Kingdom|07489606515|BS5 9SX|lawrence-shah6765@btinternet.com
United Kingdom|Tracy Fowler|47 High Street, Bristol, United Kingdom|07177840900|BS1 2AZ|tracy.fowler4772@yahoo.es
United Kingdom|Diane Harrison|40 Winterstoke Road, Bristol, United Kingdom|07495519483|BS3 2NW|diane_harrison9680@wanadoo.fr
United Kingdom|Leah Johnson|133 Cumberland Road, Bristol, United Kingdom|07419168671|BS1 6UX|leah.johnson3276@sky.com
United Kingdom|Antony Henderson|33 Elm Lane, Bristol, United Kingdom|07114557235|GO5 1PL|antony-henderson8548@telefonica.net
United Kingdom|Teresa Burgess|26B Worrall Road, Bristol, United Kingdom|07214384634|T1 5JH|teresa.burgess8347@onet.pl
United Kingdom|Jonathan Ali|38 Tyndalls Park Road, Bristol, United Kingdom|07349483021|K9 4UV|jonathan-ali8403@libero.it
United Kingdom|Craig Ball|130 Queen's Road, Bristol, United Kingdom|07271959552|OL3 5FQ|craig.ball7207@ymail.com
United Kingdom|Angela Perry|10 Park Row, Bristol, United Kingdom|07104687170|BS1 5LJ|angela-perry1072@yandex.com
United Kingdom|Justin Pearson|18-20 Alma Vale Road, Bristol, United Kingdom|07367497849|BS8 2HY|justin.pearson4195@mail.com
United Kingdom|Nathan Power|13 Cotham Road, Bristol, United Kingdom|07319512094|K7 1MS|nathan_power5418@gmx.com
United Kingdom|Jonathan Williams|16-20 Corn Street, Bristol, United Kingdom|07160035194|BS1 1JX|jonathan.williams6975@centrum.cz
United Kingdom|Bruce Lamb|4 Bushy Park, Bristol, United Kingdom|07150389159|YE7N 5FN|bruce_lamb7626@o2.pl
United Kingdom|Marcus Metcalfe|5 Ambrose Road, Bristol, United Kingdom|07284718995|CR2 6HH|marcus.metcalfe4456@gmx.de
United Kingdom|Thomas Sullivan|4 Ambrose Road, Bristol, United Kingdom|07428591424|B1 6SJ|thomas-sullivan247@web.de
United Kingdom|Abigail Barber|180 Church Road, Bristol, United Kingdom|07441430825|BS5 9HX|abigail-barber8424@proton.me
United Kingdom|Cameron Thomas|20 Kensington Park Road, Bristol, United Kingdom|07178259316|BS4 3HP|cameron_thomas7793@alice.it
United Kingdom|Kim Armstrong|34 West Park, Bristol, United Kingdom|07271266263|UB1 2TK|kim-armstrong8171@web.de
United Kingdom|Dylan West|49 Upper Belgrave Road, Bristol, United Kingdom|07229747094|BS8 2XP|dylan.west4417@live.com
United Kingdom|Marie Kent|43-45 Corn Street, Bristol, United Kingdom|07177271925|BS1 1HT|marie-kent5913@gmx.de
United Kingdom|Leslie North|1 Unity Street, Bristol, United Kingdom|07448909319|R6 0HZ|leslie.north8070@centrum.cz
United Kingdom|Marie Bull|6 Southernhay Avenue, Bristol, United Kingdom|07414047271|BS8 4TJ|marie_bull7379@yahoo.com.au
United Kingdom|Toby Fraser|4 Cliftonwood Terrace, Bristol, United Kingdom|07293865461|BS8 4TZ|toby.fraser2716@protonmail.com
United Kingdom|Eric Thomas|30 Clare Street, Bristol, United Kingdom|07152579693|BS1 1YH|eric-thomas9389@libero.it
United Kingdom|Kimberley Ball|1 Saint George's Road, Bristol, United Kingdom|07166501302|DS9 3VC|kimberley.ball2069@orange.es
United Kingdom|Harriet Morgan|18 Buckingham Vale, Bristol, United Kingdom|07454941436|K9 5CZ|harriet-morgan4180@libero.it
United Kingdom|David Lambert|17 Buckingham Vale, Bristol, United Kingdom|07182779619|BS8 2AJ|david_lambert3820@volny.cz
United Kingdom|Katie Price|18 West Street, Bristol, United Kingdom|07486061283|DX9E 7UL|katie.price7511@protonmail.com
United Kingdom|Christine Thompson|60 The General Guinea Street, Bristol, United Kingdom|07428113328|BS1 6SD|christine_thompson3246@o2.pl
United Kingdom|Kieran Wells|112 Avonvale Road, Bristol, United Kingdom|07266415477|BS5 9RU|kieran_wells2233@tutanota.com
United Kingdom|Joel Wells|1-5 St James' Barton, Bristol, United Kingdom|07170653875|BS1 3LT|joel_wells6267@free.fr
United Kingdom|Gillian Conway|3 Upper York Street, Bristol, United Kingdom|07484327873|I5 4LL|gillian-conway2014@outlook.fr
United Kingdom|Lynda West|1 A Whiteladies Road, Bristol, United Kingdom|07356799258|BS8 1NU|lynda.west4695@interia.pl
United Kingdom|Catherine Lee|4 Wootton Road, St Annes, Bristol, United Kingdom|07465428179|BS4 4AL|catherine.lee2776@yahoo.com.au
United Kingdom|Jessica Barnes|38A British Road, Bristol, United Kingdom|07163947612|RO5 1VL|jessica.barnes5609@gmail.com
United Kingdom|Victoria Adams|19 Buckingham Vale, Bristol, United Kingdom|07351070342|PO1 8OQ|victoria-adams7681@yahoo.com.au
United Kingdom|Louis Law|17 Waverley Street, Bristol, United Kingdom|07359431820|ER5B 7YZ|louis-law1975@libero.it
United Kingdom|Steven Pickering|16 Waverley Street, Bristol, United Kingdom|07354403651|B3I 7PT|steven_pickering3357@seznam.cz
United Kingdom|Andrea Stephenson|8B Northumberland Road, Bristol, United Kingdom|07440393194|BS6 7AU|andrea.stephenson1146@hotmail.co.uk
United Kingdom|Aaron Benson|279 Gloucester Road, Bristol, United Kingdom|07186585204|BS7 8NY|aaron-benson9685@ymail.com
United Kingdom|Megan Baker|100 Temple Street, Bristol, United Kingdom|07375130172|BS1 6AG|megan_baker8088@interia.pl
United Kingdom|Dawn Phillips|19a West Shrubbery, Bristol, United Kingdom|07469836996|MS2 0AR|dawn.phillips380@tutanota.com
United Kingdom|Lindsey Singh|11 Sunderland Place, Bristol, United Kingdom|07222649425|O7 0HW|lindsey_singh3750@volny.cz
United Kingdom|Gavin Owen|10 Sunderland Place, Bristol, United Kingdom|07136083899|NY3 0SI|gavin-owen2598@libero.it
United Kingdom|Teresa Fleming|18 Sunderland Place, Bristol, United Kingdom|07324418785|D6G 1ZD|teresa-fleming6498@yandex.com
United Kingdom|Marcus Lloyd|19 Sunderland Place, Bristol, United Kingdom|07341301372|I3 0VN|marcus.lloyd9397@fastmail.com
United Kingdom|Albert Barrett|21 Sunderland Place, Bristol, United Kingdom|07235365729|Z7 7PL|albert_barrett9801@protonmail.com
United Kingdom|Carole Law|2 Princess Street, Bristol, United Kingdom|07246295719|BS3 4AG|carole_law3644@onet.pl
United Kingdom|Harriet Rowley|Unit 19 Avon Valley Business Park, Chapel Way, Bristol, United Kingdom|07345234488|BS4 4EU|harriet.rowley6136@gmail.com
United Kingdom|Marion Brookes|30 Ambra Vale, Bristol, United Kingdom|07265485425|J6Q 6YB|marion-brookes6918@yahoo.es
United Kingdom|Paul Evans|15 Richmond Park Road, Bristol, United Kingdom|07428277734|GD7 8FW|paul_evans8024@gmail.com
United Kingdom|Damien Patterson|1 Newmarket Avenue, Bristol, United Kingdom|07469983430|OI1 6OQ|damien_patterson1022@o2.pl
United Kingdom|Elaine Collins|5 Kingsdown Parade, Bristol, United Kingdom|07192354975|BS6 5UD|elaine-collins6309@rocketmail.com
United Kingdom|Richard Smart|74C Stapleton Road, Bristol, United Kingdom|07191734363|BS5 0RB|richard_smart4404@proton.me
United Kingdom|Francesca Jenkins|74A;74B Stapleton Road, Bristol, United Kingdom|07286753004|BS5 0RB|francesca-jenkins3646@hotmail.es
United Kingdom|Howard Wilkins|72A Stapleton Road, Bristol, United Kingdom|07499955363|BS5 0RB|howard_wilkins5615@yahoo.com
United Kingdom|Louis Martin|56A;56B Stapleton Road, Bristol, United Kingdom|07392888762|BS5 0RB|louis.martin8590@interia.pl
United Kingdom|Stacey Dawson|64A Stapleton Road, Bristol, United Kingdom|07276909460|BS5 0RB|stacey-dawson8009@telefonica.net
United Kingdom|Aimee Bradshaw|138A Stapleton Road, Bristol, United Kingdom|07163494784|BS5 0PU|aimee-bradshaw9868@outlook.de
United Kingdom|Charlene Smart|140A Stapleton Road, Bristol, United Kingdom|07342582804|BS5 0PU|charlene_smart1097@terra.es
United Kingdom|Bernard Briggs|144A Stapleton Road, Bristol, United Kingdom|07483918059|BS5 0PU|bernard-briggs7775@home.pl
United Kingdom|Gavin Howard|223 Stapleton Road, Bristol, United Kingdom|07237629784|BS5 0PD|gavin.howard6741@web.de
United Kingdom|Kyle Watson|202A;202B Stapleton Road, Bristol, United Kingdom|07200349461|BS5 0NY|kyle-watson1677@tin.it
United Kingdom|Billy Lee|198B Stapleton Road, Bristol, United Kingdom|07352127648|BS5 0NY|billy-lee9810@yandex.com
United Kingdom|Linda Khan|196A;196B Stapleton Road, Bristol, United Kingdom|07150694043|BS5 0NY|linda.khan60@tutanota.com
United Kingdom|Dennis North|211 Stapleton Road, Bristol, United Kingdom|07100112855|BS5 0PD|dennis_north8282@telefonica.net
United Kingdom|Gordon Burton|1-27 The Horsefair, Bristol, United Kingdom|07366821913|BS1 3BB|gordon_burton8133@onet.pl
United Kingdom|Mathew Simpson|21-23 Stokes Croft, Bristol, United Kingdom|07448709267|BS1 3PY|mathew-simpson2189@gmail.com
United Kingdom|Derek Reed|51A The Circus, Bristol, United Kingdom|07488384006|BS1 3BD|derek-reed3138@yahoo.ca
United Kingdom|Jenna Dawson|83A Glass House, Bristol, United Kingdom|07264279520|BS1 3BX|jenna.dawson9721@rocketmail.com
United Kingdom|Colin Dobson|82 Glass House, Bristol, United Kingdom|07260195078|BS1 3BX|colin_dobson9016@gmx.com
United Kingdom|Andrea Thornton|79 Glass House, Bristol, United Kingdom|07495109398|BS1 3BX|andrea_thornton6607@terra.es
United Kingdom|Sheila Price|78 Glass House, Bristol, United Kingdom|07127351245|BS1 3BX|sheila_price748@libero.it
United Kingdom|Jasmine Waters|15 Brigstowe Street, Bristol, United Kingdom|07258217259|BS1 3BH|jasmine_waters3942@outlook.com
